,ARS,AUD,BRL,CAD,CHF,CLP,CNH,COP,CZK,EUR,GBP,HUF,IDR,ILS,INR,JPY,KRW,MXN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR
2006-04-03,0.03460424674854872,0.006871033846762243,0.0999274231300782,-0.009713339920619776,-0.03588134638361125,0.00288747170336994,,0.010478831567553854,-0.02774712480391825,-0.02156183200466716,-0.0034359710809730546,0.010844358748285713,0.0634504316893397,0.0029775690726365524,0.029864871457805007,-0.050886280816990995,-0.007490190356572507,0.028267991340569964,-0.020607165720528384,0.026304756466871086,0.012138406462434335,0.007070643778690834,-0.007609900143067743,0.03165822030607253,-2.2694116180800294e-05,-0.02691478854775487,-0.0127157428721923,0.007780824239254728,0.08431863051694566,-0.03497395151151485,0.023153795875321365
2006-04-04,0.024504308249422752,0.00742356637981832,0.09808940190450312,-0.009658261755063647,-0.038277851572793044,0.002922506806090773,,0.010558193167902376,-0.0302036670382884,-0.023222530406519844,-0.003719020396173314,0.011225869491828518,0.059805147085288314,0.0018460816923349746,0.029882323755361255,-0.049479757710909456,-0.008275486673971247,0.029555377348487732,-0.022748571113181116,0.028479354753960563,0.009510378834703815,0.0034913979375939255,-0.008540222762661162,0.028222410867198414,-0.0005453093470684744,-0.028686187015215282,-0.014113139189702131,0.001524599833098709,0.08244151368676261,-0.03828875566048022,0.023309129133039445
2006-04-05,0.024567605052876713,0.007169384368572797,0.09988507546665215,-0.01040309074918252,-0.036969275426102725,0.0028616671016330267,,0.013098427654304402,-0.029568634524491204,-0.02218288209835009,-0.0034234404447809875,0.011085298669960752,0.05069662655243867,0.002772825936970363,0.02023960303796698,-0.048001036044958506,-0.008333197671770237,0.02903504854592713,-0.022281600393781104,0.02804087385120702,0.009491940504661865,0.004691096580341594,-0.007875356781155897,0.029033791446056556,0.002667223693370522,-0.02782097454301069,-0.01446820778274315,-0.0023487909717021115,0.08809398696881648,-0.036211310701641845,0.023247658481418396
2006-04-06,0.019391229378407808,0.006912762048247572,0.10013029412824162,-0.010069806450147866,-0.03597702228186466,0.002942701379060477,,0.01037070109760001,-0.02750464888128839,-0.021782938730564798,-0.00369035409822326,0.011225207233209864,0.050780827334268065,0.002733109958023282,0.020306351155303055,-0.04654179141458613,-0.008382830481845065,0.029168089882094517,-0.021370649259779773,0.027102887652008786,0.009518150392914653,0.005880784087411037,-0.007791465252777806,0.028876752776342687,0.0026013764461096526,-0.027284326715675825,-0.01449986574169613,-0.002328774136241306,0.08514026236664023,-0.03625114082817033,0.022323745759166822
2006-04-07,0.02467153760411924,0.006884831927478698,0.09939453735399101,-0.0092103021697614,-0.035992426743453106,0.0023052129977593184,,0.010461683160782817,-0.02755167159769525,-0.02151350308257194,-0.0037900217536419433,0.010639643233473132,0.05077411556229423,0.0027819948145698845,0.020270272547537556,-0.04794055929485003,-0.008839975257048412,0.02940199941191649,-0.0210830624652427,0.025999475805553594,0.00949793762273376,0.005920478162527175,-0.007817055804794457,0.02816974527859719,-0.0013142880893127467,-0.02684171571371651,-0.014857781651790214,-0.0016120027476917503,0.08404385448305803,-0.035327946543906655,0.023040132683847865
2006-04-10,0.024725931938847128,0.006765819430320327,0.09888272911879152,-0.00933207988975523,-0.035842834604956644,0.002046490984572411,,0.01045656579424244,-0.027712671171506924,-0.02156476311098247,-0.003623264570571235,0.011328370455434968,0.05088118466565355,0.002749937245346438,0.02021810718570255,-0.0466911249367333,-0.008846347604970797,0.02929259478304839,-0.021267532529341965,0.02555552848783041,0.009532813470168485,0.0059192974357144225,-0.007920394050629892,0.030743155541175696,-0.0017069523335558772,-0.027037704965743183,-0.015960994323857204,-0.0015705282875720127,0.08656775404968221,-0.037002905953097145,0.022810213428841472
2006-04-11,0.03465095225159234,0.007083246494250839,0.09923473797332052,-0.009394634060275166,-0.03842032744866942,0.0022813055638140193,,0.012947573661961826,-0.029646793076546895,-0.023486049256562384,-0.004250860829347716,0.011369626611139456,0.050890290542937124,0.0026601260559178668,0.02006818513938383,-0.049900634001016214,-0.008479424586771329,0.02912449317290406,-0.021917439889511236,0.026776780807510534,0.009431434031427592,0.0070573344570793286,-0.008695835216842288,0.030752513075820064,-0.0005046731688183716,-0.029154799194598794,-0.014429186289379755,-0.0015583408468702882,0.08409752418894453,-0.03743863616557829,0.024227406911086175
2006-04-12,0.021654378597007664,0.006495843396454882,0.09960610517894355,-0.010096310976379518,-0.03626724438176563,0.0026736103596088274,,0.012965739133510927,-0.02880106655822763,-0.022530914092688654,-0.004122643262558864,0.010727265064840468,0.051553667823615375,0.002485197245525241,0.02004485508877085,-0.04840483950912735,-0.008929641538586245,0.028654933886757994,-0.021816980559222,0.025831109966636356,0.00957606945891782,0.007023329437523544,-0.008269678369246334,0.030751892623681498,0.0021542952629011332,-0.02742970887211175,-0.013690684934745333,-0.0016106825851609917,0.09191640994540277,-0.038211719982091406,0.022529100091529964
2006-04-13,0.02404344020555591,0.0064785653460295274,0.09948749273661428,-0.0092746172540302,-0.03616674212991726,0.002302327526487493,,0.012930039986394937,-0.028206990120433748,-0.022547225658492848,-0.004265167345551423,0.0103648136896577,0.05072492564492056,0.00233823037948371,0.018711396097578967,-0.047142265519148,-0.008569945908979254,0.029036987984601047,-0.021606176764024106,0.025825787891497705,0.022786058016890407,0.0070466821949031686,-0.008141727811624816,0.03073625910861748,0.0037756604416382226,-0.027445082187080846,-0.014076107461226483,-0.0016124435519242909,0.08554716874664224,-0.03777248581833663,0.022376503729133624
2006-04-18,0.02402970484432419,0.006681017265488439,0.09693998776668512,-0.009505985692116648,-0.03885194434769005,0.0017451112340164717,,0.010252309526914374,-0.03015323739134731,-0.024130698449164153,-0.004704857512659307,0.0113710080592437,0.05086108675964905,0.001972828419540572,0.01865942849891518,-0.05062949631515527,-0.008489899774446872,0.030229118304236052,-0.02350610228458629,0.028206965446649752,0.02276948931931698,0.007030422362817694,-0.009215697934618785,0.03232480605399672,-0.0011315498090711136,-0.029550327942323065,-0.016388356936838506,-0.0023906665411467607,0.09164720048154691,-0.03740575118766579,0.02361130583698781
2006-04-19,0.02207462392235986,0.0064268332206278795,0.09895902747980467,-0.010523685855802654,-0.03746307653683204,0.0017321918474604288,,0.010269264396071023,-0.029431661298395886,-0.023053131970803966,-0.00460249417063483,0.01086819896192016,0.05102567986589934,0.0022705735499426037,0.018698978302597903,-0.04903679219761082,-0.008461228769164135,0.028143216410800313,-0.023282896866492646,0.027337909804561054,0.022819354275907987,0.007001363720699425,-0.009027968656950104,0.026840916672436283,0.00253845086841483,-0.029125913787927584,-0.01624628642359935,-0.0023536286677065072,0.08591399611614843,-0.036512063216976434,0.02320513303332542
2006-04-20,0.02212764824983334,0.006087635332397989,0.09866686507384094,-0.009835111066489202,-0.036465132107422735,0.0026600959213643515,,0.010258796406099325,-0.028653441589231117,-0.02312381705401476,-0.0046952373676313235,0.010294003752547057,0.05152427524668801,0.0024856619433097546,0.01870826651761428,-0.04772217161466419,-0.009123587800966216,0.028861302698171044,-0.02244345567041994,0.025127121768579116,0.022706560401597776,0.00930149848938088,-0.008942638877567721,0.023061515968144767,0.001614023386802958,-0.028189600324800758,-0.015341631454758737,-0.0031317350204151553,0.08598951636684526,-0.038486651324216616,0.021515511084860012
2006-04-21,0.022324938003439158,0.005961652941177839,0.09810453067978583,-0.009290726444557067,-0.03776542188206098,0.0029475598443039126,,0.010275254306174651,-0.028621978302418426,-0.023079062961993958,-0.004553780968564752,0.011593846018281735,0.05758469033512177,0.002004102011068643,0.018729428720282947,-0.047828459105284535,-0.008844724626327323,0.02797474170751084,-0.02342126998119528,0.025168183569964128,0.012379633798214088,0.008144716126345984,-0.008925497534330622,0.02307509637614918,-0.0006587085752866343,-0.02933525037085409,-0.015489726648147083,-4.604765145194594e-05,0.08010528284129938,-0.037169681984136546,0.021849229963721913
2006-04-24,0.019769209642290148,0.006235845601529669,0.09813293469728354,-0.009219849844671483,-0.03676607619912779,0.001999701475674214,,0.01029015026951445,-0.028681211000779392,-0.02304423031690796,-0.00447432565787923,0.01079936508136938,0.05896425791570123,0.0014056909844327083,0.018830299448508437,-0.04783794400661686,-0.008953584941897623,0.027472944081285967,-0.022763710471692945,0.027853436106004832,0.012352954776991753,0.009366523911079854,-0.009029791413658235,0.02313447228429258,-0.0017816633541992083,-0.028345883941504158,-0.01685149168598311,-0.0023530084510417163,0.08517058780010163,-0.038905600062789834,0.02154510714019267
2006-04-25,0.012362747552313631,0.0062369086841788,0.09832320722076635,-0.009113776120281464,-0.04036180003464217,0.0023575532580055528,,0.01024724395139971,-0.03163602294433441,-0.024771954022923467,-0.004962443912575825,0.010443819549696549,0.059091479885619476,0.002489510161279775,0.01607455573549273,-0.052886677337674874,-0.0077635635919920416,0.03108501256758834,-0.025321314538849015,0.027977929350439256,0.01231619759766469,0.012734045337644589,-0.010168091811333792,0.02309035763165719,-0.00254464002812994,-0.031529565399818285,-0.017254412976496675,-0.003963397731047942,0.07952325837401936,-0.03437395663413817,0.02335608480351531
2006-04-26,0.008488600477590593,0.006762697654099104,0.10116158964716862,-0.009971475763712415,-0.040308533788846274,0.0023265303614246825,,0.014029602692579237,-0.03182757631835864,-0.025683797653013554,-0.004981875823703877,0.010457433104885994,0.058724813871019,0.0024188810299885463,0.015973614683282074,-0.052840523316193516,-0.009709544258069268,0.0312972699612259,-0.025367668471832496,0.027773831319125985,0.01231211358999368,0.011580612081836188,-0.010377142775900721,0.021396794478515075,0.000915089714702363,-0.031705324022523663,-0.01650687660546268,-0.0031667111465199078,0.0900939073020168,-0.03878715437764706,0.021672542198446658
2006-04-27,0.01746544748978681,0.0063763859807601225,0.09830706024583409,-0.010641838470699586,-0.0380453339708681,0.001502617850173167,,0.013977035134706457,-0.030358193712925707,-0.02410345804288182,-0.004792829384602317,0.00995934611039529,0.05905500379943665,0.002971050923983266,0.016045236774775123,-0.050062511864345995,-0.010040808173838506,0.029260328998111634,-0.023621728873534843,0.025385732539252172,0.012345929519589493,0.010442105803371517,-0.010080599705596362,0.021355010375504573,-0.0093874341433829,-0.029996010056559226,-0.016561728240266787,-0.003173277169123817,0.08436239603654712,-0.03991846322147893,0.02168059693708861
2006-04-28,0.021016368885899847,0.006315206829251882,0.09967279330910837,-0.009850636349304338,-0.04146846360324473,0.0017159209292208625,,0.013994262144191404,-0.03224152190377384,-0.025374335297900334,-0.005246988977574271,0.00975856509819656,0.053802462331579,0.002300570106306738,0.016088682070976388,-0.05007631591863096,-0.009187251885067553,0.02998959448381894,-0.026705807309913766,0.025099402202181216,0.012333026135367641,0.012789698370885866,-0.010428694745999348,0.02134127197364635,-0.010453434240542679,-0.03229244717432429,-0.017042441093457976,-0.0055418634495582484,0.08031364648643673,-0.03626948933012327,0.02251906575208895
2006-05-02,0.017406264217586672,0.0061405931879987665,0.10157234483384474,-0.010509889480814855,-0.040501208054406976,0.0017158720164928835,,0.013953532131661513,-0.031388125319642864,-0.02524756000028553,-0.005155910963411631,0.010162722768605349,0.05199615881437059,0.0023846922980590903,0.01611143872368606,-0.05052329548942291,-0.01042550691413482,0.028213137792840504,-0.02563057077123397,0.02630014438641868,0.012406760916994353,0.012832283165028501,-0.01022401162125566,0.026522089338355558,-0.011587120074894664,-0.03137217233700929,-0.016842637476247434,-0.002386715412853355,0.08997323942217728,-0.03735854940301996,0.02220783582671521
2006-05-03,0.019892588313909113,0.007166946933155794,0.10240743661797387,-0.010226119631089563,-0.039185081629558846,0.0017093863017738542,,0.013925891715903178,-0.030522940933687757,-0.02445403190787604,-0.0051130621040504035,0.008774932125212498,0.052120015062086605,0.002370093503295988,0.014133106925263568,-0.05059004749906121,-0.010543752508983997,0.02581577424799518,-0.025085573780841135,0.025233937907653166,0.012403124338987154,0.009366409569037714,-0.01018029875815616,0.026497935407228668,-0.010541483139407103,-0.030497018202283423,-0.01645673100027863,-0.0016421102168479008,0.08160551657072708,-0.039822003780859934,0.022054145064346938
2006-05-04,0.019917329753534333,0.006939414198035826,0.09683546387835462,-0.009988315481956679,-0.038277855282583755,0.0017425101051457036,,0.017763740308082324,-0.030625759596249868,-0.024700427093918863,-0.005153265994089871,0.009385701761084497,0.052045405498030356,0.0022367195878522537,0.012557196375408143,-0.050540884648097986,-0.010163033027814197,0.02630309754693353,-0.024462857517071498,0.023979662862929782,0.012419013143659993,0.008196637769988196,-0.01039405311771009,0.031229103399823092,-0.0104111167254689,-0.03071783311835063,-0.016210410264629015,0.0031340775116169136,0.0797068448371394,-0.04017352124728196,0.021467425380259236
