,ARS,AUD,BRL,CAD,CHF,CLP,CNH,COP,CZK,EUR,GBP,HUF,IDR,ILS,INR,JPY,KRW,MXN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,ZAR
2006-10-11,1.840510993553729,1.347731791780755,2.3072343896646283,1.3512942453058774,0.9251311277806509,1.087621656188854,1.0,1.2388607688306503,1.4023259758465245,1.0452476847247578,1.2360696363036594,1.6923428894542458,1.656782371690451,1.071377476397166,1.2076752685650987,0.7269227198619482,1.4933016830661143,1.7389118131946504,1.2301896762539266,1.482538054091232,1.4437983387476165,1.3323405061963516,1.5832754559526399,1.0909494884221125,1.0851195443972375,1.029273372402718,0.9348213984322759,1.1986676044682618,3.152450418780076,0.9704607362089321,1.2987997866328709
2006-10-12,1.8448970611490665,1.3571286382184558,2.3214178187949708,1.3512619008386666,0.9246039078244219,1.0940743376476614,1.0,1.2445466187960663,1.397259321617313,1.044036408388306,1.2360403287159636,1.705185218206368,1.6588903769077332,1.072036007922546,1.2086635823958134,0.7270474911672148,1.4937594147445392,1.7536693395903178,1.2242946589364647,1.4821300988026092,1.444230753701286,1.332377682869935,1.5840513216586185,1.090523314553048,1.084501425536814,1.0272455162008225,0.9354718624655328,1.1992382459853517,3.1858227302907025,0.9721605131318503,1.3177292315050047
2006-10-13,1.8445350514128924,1.3575326378501926,2.32141470839809,1.349121518468396,0.9209922061026085,1.0971538204038038,1.0,1.25536106123947,1.3931861953116087,1.040526140905804,1.2352954396315228,1.6988707400339402,1.662769726484035,1.0749076156168753,1.2146439364466353,0.7248200141120629,1.4978736609605439,1.7655360604066295,1.2261203550536788,1.4723216541348922,1.443319061431608,1.3336971699004978,1.5874687162352124,1.0894462273123393,1.0827540220835752,1.0228404167901597,0.9355547027796053,1.2026783761991193,3.1940652638995455,0.9759009174498154,1.3381690390443366
2006-10-16,1.8467540186797022,1.3632582287847175,2.328839227385605,1.3489551125389685,0.9235538274830428,1.099895934917018,1.0,1.2546801962262784,1.392948597536961,1.0422934194807045,1.238674626777933,1.6981803105752256,1.6711638076372635,1.0686910701407513,1.2150442130734773,0.7284937908556325,1.4973464839263888,1.7713443600630303,1.2236727789415347,1.4757309240940548,1.4435366686667026,1.333976129042516,1.588584901415184,1.0905846229027416,1.0843827779234143,1.0267156483598698,0.9370697020363566,1.202088668005657,3.196592512275902,0.9726171615082531,1.334064362975841
2006-10-17,1.8467608163853049,1.363108785704213,2.327106167728308,1.3472086345410523,0.9267088173901935,1.0996401808709417,1.0,1.2557500513825501,1.3948321083192938,1.0441605524261277,1.2445490697912522,1.6964742765367724,1.6735951947820098,1.0710484906083595,1.2175266490634253,0.7317128615250318,1.4990683840423482,1.7645917577992525,1.220853045884832,1.4884876223772996,1.4437620929240003,1.3357660214308948,1.5892466721550935,1.089267462388977,1.0851835802259513,1.0280384169843237,0.939658497054793,1.2040090569259578,3.178454071407217,0.9747360271522973,1.3122802817449433
2006-10-18,1.850102540085082,1.3640277443083448,2.3341177709620946,1.3500174295929728,0.9231120796726902,1.10732799953222,1.0,1.261009577523885,1.392574098967509,1.0419371182744919,1.2430024151213268,1.6969529210439411,1.672265689523263,1.0695148245440225,1.2167314605233275,0.7293356675007934,1.4972898498872507,1.7718683452316795,1.2192710811290883,1.4881342140654923,1.443755406463873,1.3365945971173476,1.583630850019509,1.085840713224968,1.083770882214453,1.02559498199238,0.9416792541901764,1.2059667266882377,3.2121925614679196,0.9738416219984668,1.3199103531123841
2006-10-19,1.8518641387817298,1.3717111906810904,2.3283463670202083,1.353496467598758,0.9303806712294947,1.1095643154413541,1.0,1.2625925840838645,1.3992944828315088,1.048685408242301,1.2487768507099977,1.7294434970997716,1.6737918407892236,1.068941658235298,1.2160949965167354,0.7336070178082014,1.4940497155366876,1.7761601233032775,1.2319822787487338,1.4939440198947156,1.445084480702971,1.334104840133824,1.6060436309001127,1.0933158480759466,1.087530436942577,1.0334702470115946,0.9433723517746019,1.2072845937851286,3.234119039339472,0.9730321788614281,1.332152398325665
2006-10-20,1.851901765495796,1.3711052718184225,2.325213870148329,1.3649167796931025,0.9316876392551376,1.1101534934319983,1.0,1.264968121286766,1.4011509224532765,1.0492012613805775,1.2519564171380786,1.729823623802948,1.6730799484414292,1.0650157350309735,1.2167185171289467,0.7308424379394638,1.4939014631680216,1.7752865177209363,1.2381453946597487,1.4968742227660077,1.4487170422455606,1.3315403329451483,1.6061724364806476,1.0940566902313524,1.0875972476030535,1.0392244051176192,0.942859876365409,1.2090843904262485,3.23594447355806,0.9731723551843203,1.326913260269819
2006-10-23,1.8542299687621635,1.3712221277861059,2.3282833129946194,1.3615417649105839,0.9261153303103773,1.1080262084708674,1.0,1.2659811747201177,1.3950217473937734,1.0447300673695852,1.2462117130743797,1.7175214382212385,1.6818216692303736,1.0662089057284492,1.2139087918074525,0.727430741948013,1.4903445154263755,1.7693635421423395,1.2320924545162477,1.48870247690787,1.4537395354334226,1.3326409711265021,1.595542987423484,1.0839719904125198,1.0857766312412653,1.0350392855856076,0.9413506258090301,1.2090870922356949,3.2216002012638634,0.9710797597085258,1.3019488218653155
2006-10-24,1.8558329908852262,1.3701789911815974,2.3216517844826807,1.3593441337716567,0.9251125537314033,1.1073749895547176,1.0,1.2663460874929797,1.3928520610256192,1.0443596158023987,1.2461212342813615,1.7214723087031418,1.6818156320500643,1.065381079473621,1.218771579255073,0.7263646695724697,1.4919998637926803,1.7691280986577977,1.2371776236330576,1.4866786514097907,1.4532807007852484,1.335781694270021,1.5919788085303501,1.0845338914346352,1.0856426243904893,1.0342868763637536,0.9417574548379551,1.2098202810407543,3.2095350780037903,0.9697219454208564,1.2964078266584782
2006-10-25,1.8546708454505745,1.3758077993602598,2.3143417249709373,1.364265630173758,0.9272957263707773,1.1142473232726116,1.0,1.2664433301193747,1.3971863105818114,1.0477019602375646,1.24947273144615,1.7297797259219583,1.6818162692940466,1.065368736623977,1.218770448020284,0.7283987189622,1.4963860211192566,1.7788824747172858,1.2496092388790598,1.4836441689004247,1.4519007422318226,1.3357778934570492,1.5928778922007532,1.0927151153835426,1.0868569973289244,1.036170443287018,0.9442812093812667,1.2136328626363275,3.223764714304455,0.9693150380260459,1.3164809410741476
2006-10-26,1.8550878738462346,1.3802298752345594,2.33260875914451,1.362089037331951,0.9330779784732427,1.1124444939996683,1.0,1.27246871828102,1.4067735063404574,1.054358379348616,1.256390682739046,1.7549323479898706,1.6818133141104445,1.065997791119831,1.2187689393167584,0.7312978951800119,1.50588888191265,1.7872029228413018,1.261692919977674,1.4700561265423286,1.4512065375276286,1.3381718751937235,1.6125171471556619,1.1024519293655786,1.0906159802608284,1.040669343942852,0.946416002503472,1.2175948406142252,3.2677105452321205,0.97113116453133,1.3349947222701384
2006-10-27,1.8566930037227036,1.3903790978791082,2.3329228035803276,1.371922636841404,0.9384364093030413,1.1151505885483404,1.0,1.2819965639348825,1.4128659206645728,1.0587997133703446,1.2625693377995841,1.7613828839472108,1.6841047058819902,1.0650047705554122,1.220740213489922,0.7373576175481542,1.5097624626482746,1.795001501848154,1.261926202955299,1.482248955571013,1.4521195172507573,1.340117034017474,1.6166586206980935,1.1046369550601274,1.0922573820976222,1.0462758411740452,0.9517253903387952,1.2221039900281763,3.2733568823123953,0.9708050083948119,1.350596924109754
2006-10-30,1.853170478388993,1.3920398095339792,2.327697500555114,1.3665685051375158,0.9390934617163896,1.1100245416932661,1.0,1.2797246682115246,1.4167332720282177,1.058160717467174,1.2663494348384088,1.7482728886606573,1.6841495685111674,1.065447237434615,1.2248344766688488,0.7380697970852582,1.514020109608192,1.7812161180483483,1.2572530209290385,1.4919986318385785,1.457612130410686,1.339971400104022,1.6109514207936595,1.1032494736188334,1.0921472158937444,1.046260694037112,0.9504461700171857,1.2279053935625561,3.247797507537943,0.9725600907796358,1.3325231660916683
2006-10-31,1.8558462467869874,1.4007481690737855,2.33422955822172,1.3696580612579552,0.9429199022691205,1.1126143714097811,1.0,1.284432075358618,1.4278504548366964,1.0620150945197124,1.2695934550043042,1.7682490343719048,1.6827854233431636,1.069229091820232,1.2240519024234862,0.7399823893975574,1.5177702902572896,1.7846428393077733,1.2627179860751403,1.5031904427469391,1.457604096324044,1.3389335207394573,1.6231935897489886,1.1086892963018764,1.0941345183382025,1.0503393509705385,0.9527402859859492,1.2276417421770893,3.2479067585563812,0.9712815176135468,1.3575419609268264
2006-11-01,1.8592438485497742,1.4031299687607397,2.333796538079535,1.3574262088660203,0.9434722123898652,1.1115723483527564,1.0,1.2881464581848219,1.4339320436514595,1.0626958260927648,1.269447425299687,1.778132267673626,1.6846778283926402,1.0710967423555562,1.2283356569977562,0.7407201918772949,1.5224948836074668,1.7885036857031444,1.2756852739140827,1.514273659437733,1.4606625128079334,1.342507908892949,1.6307096205968912,1.1107752504652058,1.0938788733903264,1.0529724126396593,0.9513530190607004,1.2298611839703986,3.2641046737211514,0.9744819783848792,1.361657508483025
2006-11-02,1.8600960375377062,1.4003115667386932,2.331391935618702,1.3505264650642042,0.941680151074872,1.111575729830413,1.0,1.2918414302523122,1.4302347755630593,1.0621099188513077,1.2695021385879899,1.76961526258295,1.6844038857528334,1.0644338685604153,1.2279777599486423,0.739790278004187,1.5230786622747086,1.7723577342040353,1.2775498804134797,1.5127345347395218,1.4606598068724619,1.3425056360835126,1.6252642608437662,1.1082443104227746,1.09416121871269,1.0534603095514574,0.9501986526402213,1.2290715043810072,3.225794410796453,0.9789779158908429,1.3497674268611888
2006-11-03,1.8633966953323935,1.39274681660335,2.3313845148145314,1.358724181445183,0.9340401349048751,1.111472858505206,1.0,1.2916824475131383,1.4267865868057603,1.056739703339768,1.2651203337435666,1.7623746050806182,1.6846065449635401,1.0645124599451472,1.2304974152675736,0.7337775845205488,1.5257830477627132,1.7810438106332789,1.2715398118875068,1.5018301891305352,1.456280147211075,1.3436689855643167,1.6280228308643019,1.1028548246388574,1.0912224997839142,1.0507720251318575,0.948968287211136,1.2292512266183482,3.2784893220721423,0.9842307525437803,1.3571942920778026
2006-11-06,1.8648797181487993,1.3951282045966376,2.336059231359486,1.358016035665442,0.9325316588147354,1.1147236986439215,1.0,1.2915614941413853,1.4308310732312333,1.0574317446244874,1.2622770890749602,1.767803262001704,1.681717209670243,1.0561399507064393,1.2289232754890806,0.7314467504405482,1.5174834039844223,1.7730732459960252,1.268413530039977,1.4989760119418731,1.4562765129960782,1.336495584044781,1.6358236571385318,1.105473179693188,1.0918311602002482,1.0528070181088898,0.9465581618676363,1.227836832759576,3.2839028286674723,0.9825044803829661,1.3569008585847786
